"X.Y..m..d","BMW.RET"
"1976-10-25",-0.012325878
"1976-10-26",-0.001933351
"1976-10-27",0.010234674
"1976-10-28",0.004927852
"1976-10-29",0.001503684
"1976-11-01",0.002401202
"1976-11-02",0.008160873
"1976-11-03",-0.010562075
"1976-11-04",0.012047739
"1976-11-05",0.04006161
"1976-11-08",0.004648303
"1976-11-09",-0.004648303
"1976-11-10",0.004648303
"1976-11-11",0
"1976-11-12",-0.018531431
"1976-11-15",-0.030940396
"1976-11-16",0.009599757
"1976-11-17",0
"1976-11-18",-0.000886831
"1976-11-19",0.010395308
"1976-11-22",-0.004693926
"1976-11-23",0.002349717
"1976-11-24",-0.007164268
"1976-11-25",-0.009599757
"1976-11-26",0.009599757
"1976-11-29",0.014277575
"1976-11-30",-0.011916531
"1976-12-01",-0.007198887
"1976-12-02",-0.002378122
"1976-12-03",0.004849334
"1976-12-06",0.014311164
"1976-12-07",0.004660655
"1976-12-08",0.002322207
"1976-12-09",0.009426772
"1976-12-10",0.003154426
"1976-12-13",-0.003154426
"1976-12-14",-0.007013527
"1976-12-15",-0.004735452
"1976-12-16",0.004735452
"1976-12-17",-0.002413245
"1976-12-20",0.004724494
"1976-12-21",0.006997393
"1976-12-22",0.006948769
"1976-12-23",0.015156798
"1976-12-24",0
"1976-12-27",0.000840532
"1976-12-28",0.013445425
"1976-12-29",0.00898594
"1976-12-30",-0.007513321
"1976-12-31",0
"1977-01-03",0.00522865
"1977-01-04",0
"1977-01-05",0
"1977-01-06",0.008835509
"1977-01-07",0
"1977-01-10",0.004433795
"1977-01-11",-0.007976837
"1977-01-12",-0.003007795
"1977-01-13",0.002188384
"1977-01-14",0.004362454
"1977-01-17",0.010195424
"1977-01-18",-0.001796946
"1977-01-19",-0.006133882
"1977-01-20",-0.002264596
"1977-01-21",-0.005182536
"1977-01-24",0.003003689
"1977-01-25",-0.006656661
"1977-01-26",0.008835509
"1977-01-27",-0.004362454
"1977-01-28",0.00798335
"1977-01-31",0.002977401
"1977-02-01",-0.006598298
"1977-02-02",0.013153343
"1977-02-03",0
"1977-02-04",0.002235037
"1977-02-07",0.018930242
"1977-02-08",-0.008182704
"1977-02-09",0.004319661
"1977-02-10",-0.010789881
"1977-02-11",-0.006512356
"1977-02-14",-0.008719548
"1977-02-15",-0.002169198
"1977-02-16",0
"1977-02-17",0.006583421
"1977-02-18",-0.026597797
"1977-02-21",0.004513017
"1977-02-22",0.011057915
"1977-02-23",0.004443444
"1977-02-24",-0.002264596
"1977-02-25",-0.004362454
"1977-02-28",0
"1977-03-01",-0.015605237
"1977-03-02",0.008933976
"1977-03-03",-0.002203048
"1977-03-04",0.008874309
"1977-03-07",0.00662705
"1977-03-08",-0.011100105
"1977-03-09",0.000823083
"1977-03-10",-0.003021289
"1977-03-11",0
"1977-03-14",-0.004503063
"1977-03-15",0.004503063
"1977-03-16",0.006671261
"1977-03-17",0.004362454
"1977-03-18",0
"1977-03-21",0.011002997
"1977-03-22",-0.008738401
"1977-03-23",0.005774105
"1977-03-24",-0.007132247
"1977-03-25",-0.008279172
"1977-03-28",-0.010377062
"1977-03-29",0.002213002
"1977-03-30",-0.002213002
"1977-03-31",0.001844509
"1977-04-01",0.000368494
"1977-04-04",0.002300015
"1977-04-05",-0.000827396
"1977-04-06",-0.001472619
"1977-04-07",0.005877508
"1977-04-08",0
"1977-04-11",0
"1977-04-12",0.011923866
"1977-04-13",0.010888747
"1977-04-14",0.012982576
"1977-04-15",0.002118084
"1977-04-18",0.019123045
"1977-04-19",0.004142937
"1977-04-20",0
"1977-04-21",0.012496953
"1977-04-22",0.004159422
"1977-04-25",-0.012444757
"1977-04-26",0
"1977-04-27",0.026742729
"1977-04-28",0.012118342
"1977-04-29",0.018554621
"1977-05-02",-0.000729129
"1977-05-03",0.001943163
"1977-05-04",-0.001943163
"1977-05-05",-0.019890158
"1977-05-06",0.006016915
"1977-05-09",0.005980928
"1977-05-10",0.00358774
"1977-05-11",0.010203344
"1977-05-12",-0.005898769
"1977-05-13",0
"1977-05-16",-0.021876256
"1977-05-17",0.001986098
"1977-05-18",0.023126669
"1977-05-19",0
"1977-05-20",-0.003560739
"1977-05-23",-0.009530476
"1977-05-24",-0.002048258
"1977-05-25",-0.003944454
"1977-05-26",-0.001978077
"1977-05-27",0.00469156
"1977-05-30",0
"1977-05-31",0.001230971
"1977-06-01",-0.004356231
"1977-06-02",-0.023924786
"1977-06-03",0.002106949
"1977-06-06",0.002018504
"1977-06-07",-0.004125453
"1977-06-08",-0.002026857
"1977-06-09",0
"1977-06-10",-0.004150965
"1977-06-13",-0.006130809
"1977-06-14",0.00409138
"1977-06-15",0.010324201
"1977-06-16",-0.004133806
"1977-06-17",0
"1977-06-20",-0.004150965
"1977-06-21",-0.002805289
"1977-06-22",0.002805289
"1977-06-23",-0.00203943
"1977-06-24",-0.00034031
"1977-06-27",0.00034031
"1977-06-28",0.007879727
"1977-06-29",-0.003381523
"1977-06-30",0.003719047
"1977-07-01",0.016317671
"1977-07-04",0.015238547
"1977-07-05",0.001470348
"1977-07-06",0.005210465
"1977-07-07",-0.003579277
"1977-07-08",-0.034657755
"1977-07-11",-0.006177822
"1977-07-12",0.001357313
"1977-07-13",-0.020036632
"1977-07-14",0
"1977-07-15",0.002073614
"1977-07-18",-0.002073614
"1977-07-19",-0.008424942
"1977-07-20",-0.00218293
"1977-07-21",0.00427407
"1977-07-22",0.001304745
"1977-07-25",-0.008467599
"1977-07-26",-0.012082874
"1977-07-27",0.005133209
"1977-07-28",0
"1977-07-29",0.015417264
"1977-08-01",0.011322996
"1977-08-02",0.022688656
"1977-08-03",0.007366516
"1977-08-04",0.002748513
"1977-08-05",0
"1977-08-08",0.006053337
"1977-08-09",0.016887031
"1977-08-10",0.006804952
"1977-08-11",0.004511044
"1977-08-12",0.013412304
"1977-08-15",0.001426421
"1977-08-16",-0.005877231
"1977-08-17",-0.00671358
"1977-08-18",-0.00595192
"1977-08-19",-0.003070213
"1977-08-22",-0.001862877
"1977-08-23",0
"1977-08-24",-0.000405433
"1977-08-25",-0.004552113
"1977-08-26",-0.018418544
"1977-08-29",-0.00942184
"1977-08-30",0.016368609
"1977-08-31",-0.011604905
"1977-09-01",0.018503749
"1977-09-02",0.002289079
"1977-09-05",0.004562498
"1977-09-06",0.002273466
"1977-09-07",0.004531485
"1977-09-08",0.001371576
"1977-09-09",-0.005903062
"1977-09-12",0.004531485
"1977-09-13",0.011239682
"1977-09-14",0
"1977-09-15",0.002232856
"1977-09-16",0
"1977-09-19",-0.011214472
"1977-09-20",-0.004521241
"1977-09-21",-0.001457608
"1977-09-22",-0.009935744
"1977-09-23",-0.002294331
"1977-09-26",0.007681659
"1977-09-27",0.001464248
"1977-09-28",-0.002278647
"1977-09-29",0.013594642
"1977-09-30",0.004490785
"1977-10-03",-0.009001829
"1977-10-04",0.009001829
"1977-10-05",0
"1977-10-06",0.00669859
"1977-10-07",0.004440927
"1977-10-10",0.00221309
"1977-10-11",0.002208203
"1977-10-12",-0.006639291
"1977-10-13",-0.002222929
"1977-10-14",0.001429593
"1977-10-17",0.000396747
"1977-10-18",0.00703588
"1977-10-19",-0.004421293
"1977-10-20",0.00221309
"1977-10-21",0.002208203
"1977-10-24",-0.004421293
"1977-10-25",0.00221309
"1977-10-26",-0.00221309
"1977-10-27",0.000870012
"1977-10-28",0.02967623
"1977-10-31",-0.001689838
"1977-11-01",0.016695642
"1977-11-02",0.027147614
"1977-11-03",0
"1977-11-04",-0.006199739
"1977-11-07",-0.012515994
"1977-11-08",0.005457753
"1977-11-09",-0.001268326
"1977-11-10",-0.00209252
"1977-11-11",-0.004198222
"1977-11-14",0.002101314
"1977-11-15",0.010811722
"1977-11-16",0
"1977-11-17",0.009962079
"1977-11-18",-0.012412424
"1977-11-21",-0.00626447
"1977-11-22",-0.01272368
"1977-11-23",0.002194892
"1977-11-24",0.00249179
"1977-11-25",-0.002113846
"1977-11-28",-0.013237166
"1977-11-29",0
"1977-11-30",-0.004297781
"1977-12-01",0.017157003
"1977-12-02",0.004224827
"1977-12-05",-0.017084049
"1977-12-06",-0.026068195
"1977-12-07",0.010944449
"1977-12-08",0.005736895
"1977-12-09",0.002933233
"1977-12-12",-0.021817914
"1977-12-13",-0.002208203
"1977-12-14",-0.013352607
"1977-12-15",0
"1977-12-16",0.011139517
"1977-12-19",-0.011139517
"1977-12-20",-0.004490785
"1977-12-21",0.008961494
"1977-12-22",0.017685602
"1977-12-23",0
"1977-12-26",0
"1977-12-27",0.000860484
"1977-12-28",-0.009664188
"1977-12-29",-0.00221309
"1977-12-30",0
"1978-01-02",0.00662463
"1978-01-03",-0.00441154
"1978-01-04",-0.015595478
"1978-01-05",0.017803681
"1978-01-06",-0.011090101
"1978-01-09",0.008881898
"1978-01-10",0.002208203
"1978-01-11",0.002203337
"1978-01-12",0.002198493
"1978-01-13",0.004382539
"1978-01-16",-0.006581033
"1978-01-17",-0.007970685
"1978-01-18",0
"1978-01-19",-0.001268533
"1978-01-20",-0.010767801
"1978-01-23",0.015595478
"1978-01-24",0.002208203
"1978-01-25",0.002203337
"1978-01-26",-0.002203337
"1978-01-27",0
"1978-01-30",-0.006639291
"1978-01-31",-0.008921518
"1978-02-01",0.00526695
"1978-02-02",0.005476856
"1978-02-03",-0.006273098
"1978-02-06",0
"1978-02-07",0.006668808
"1978-02-08",-0.001346055
"1978-02-09",0.001346055
"1978-02-10",0.028395043
"1978-02-13",-0.004316332
"1978-02-14",-0.008299447
"1978-02-15",0.010459941
"1978-02-16",0
"1978-02-17",0.006453618
"1978-02-20",-0.004297781
"1978-02-21",-0.006481504
"1978-02-22",0.006481504
"1978-02-23",-0.004316332
"1978-02-24",0.002160495
"1978-02-27",-0.006107715
"1978-02-28",-0.013506861
"1978-03-01",-0.012895238
"1978-03-02",0.00405261
"1978-03-03",0.004431088
"1978-03-06",0.008803704
"1978-03-07",0.003983291
"1978-03-08",-0.006176962
"1978-03-09",0
"1978-03-10",-0.002198493
"1978-03-13",0.004392164
"1978-03-14",-0.008803704
"1978-03-15",-0.006654017
"1978-03-16",0.004440927
"1978-03-17",0
"1978-03-20",-0.001821566
"1978-03-21",-0.004449042
"1978-03-22",0
"1978-03-23",-0.0003982
"1978-03-24",0
"1978-03-27",0
"1978-03-28",-0.00671358
"1978-03-29",0.00671358
"1978-03-30",0
"1978-03-31",0.006668808
"1978-04-03",-0.001821566
"1978-04-04",0
"1978-04-05",0.013698844
"1978-04-06",0
"1978-04-07",-0.009664188
"1978-04-10",-0.00221309
"1978-04-11",-0.014826896
"1978-04-12",-0.023564916
"1978-04-13",0.011445514
"1978-04-14",0
"1978-04-17",-0.025355326
"1978-04-18",0.006979091
"1978-04-19",-0.008898558
"1978-04-20",0.011214139
"1978-04-21",0
"1978-04-24",-0.004636538
"1978-04-25",0
"1978-04-26",0.016134693
"1978-04-27",0.027067868
"1978-04-28",0.01326405
"1978-05-01",0
"1978-05-02",0
"1978-05-03",0.006566628
"1978-05-04",0
"1978-05-05",-0.008765121
"1978-05-08",-0.00441154
"1978-05-09",0.002208203
"1978-05-10",-0.006639291
"1978-05-11",0
"1978-05-12",-0.002222929
"1978-05-15",0
"1978-05-16",0
"1978-05-17",-0.002227881
"1978-05-18",0.013293438
"1978-05-19",0.002198493
"1978-05-22",-0.002198493
"1978-05-23",-0.00441154
"1978-05-24",0
"1978-05-25",0
"1978-05-26",0.008803704
"1978-05-29",0.013061918
"1978-05-30",0.004316332
"1978-05-31",0.010710017
"1978-06-01",0.006446987
"1978-06-02",0.004224827
"1978-06-05",-0.004224827
"1978-06-06",0
"1978-06-07",0.004977386
"1978-06-08",0.015970489
"1978-06-09",0.006199739
"1978-06-12",-0.002873671
"1978-06-13",-0.005401219
"1978-06-14",0.009524936
"1978-06-15",0.000808021
"1978-06-16",0.00614891
"1978-06-19",0.020227519
"1978-06-20",0.002785219
"1978-06-21",-0.027107808
"1978-06-22",0.002049631
"1978-06-23",0.004086702
"1978-06-26",-0.007456175
"1978-06-27",0.005414912
"1978-06-28",-0.022733284
"1978-06-29",0.012463994
"1978-06-30",0.011509125
"1978-07-03",0.008130126
"1978-07-04",0.002815581
"1978-07-05",-0.005711616
"1978-07-06",0.003690976
"1978-07-07",0.004037205
"1978-07-10",0
"1978-07-11",-0.008090776
"1978-07-12",-0.010206402
"1978-07-13",-0.002053841
"1978-07-14",0
"1978-07-17",0.016313813
"1978-07-18",0.011349066
"1978-07-19",0.016574965
"1978-07-20",0.000772445
"1978-07-21",0.028373642
"1978-07-24",-0.009598319
"1978-07-25",0.02476654
"1978-07-26",0.005629287
"1978-07-27",-0.005629287
"1978-07-28",0
"1978-07-31",0.007498696
"1978-08-01",0.012132611
"1978-08-02",0.002172268
"1978-08-03",-0.008651201
"1978-08-04",-0.006587946
"1978-08-07",-0.011009778
"1978-08-08",-0.004465199
"1978-08-09",-0.008922245
"1978-08-10",0.004505127
"1978-08-11",0.004417118
"1978-08-14",0.017675785
"1978-08-15",-0.00654995
"1978-08-16",0.004349142
"1978-08-17",-0.002138752
"1978-08-18",-0.00221039
"1978-08-21",0.00221039
"1978-08-22",-0.008871026
"1978-08-23",0.003638573
"1978-08-24",-0.001413428
"1978-08-25",0
"1978-08-28",-0.002225145
"1978-08-29",-0.006637342
"1978-08-30",-0.011275617
"1978-08-31",0.01487067
"1978-09-01",0.011913316
"1978-09-04",0.002138752
"1978-09-05",-0.006564428
"1978-09-06",-0.005796336
"1978-09-07",0.004384049
"1978-09-08",0.003627574
"1978-09-11",0.00221039
"1978-09-12",0
"1978-09-13",0
"1978-09-14",-0.006645881
"1978-09-15",0
"1978-09-18",0.017558952
"1978-09-19",0.004292561
"1978-09-20",-0.015205631
"1978-09-21",-0.00221039
"1978-09-22",0.00654995
"1978-09-25",-0.00433956
"1978-09-26",0.006535535
"1978-09-27",0
"1978-09-28",0.004377536
"1978-09-29",0
"1978-10-02",0.007844729
"1978-10-03",0.008565223
"1978-10-04",-0.005614691
"1978-10-05",-0.009472509
"1978-10-06",0.000858851
"1978-10-09",-0.013094673
"1978-10-10",0.002138752
"1978-10-11",-0.012360765
"1978-10-12",-0.000879121
"1978-10-13",0.015440693
"1978-10-16",0.004387138
"1978-10-17",-0.013152374
"1978-10-18",0
"1978-10-19",0.008765236
"1978-10-20",-0.00654995
"1978-10-23",0.00221039
"1978-10-24",-0.008871026
"1978-10-25",0.001416574
"1978-10-26",0.000808571
"1978-10-27",-0.004455252
"1978-10-30",-0.013417535
"1978-10-31",0.004515298
"1978-11-01",-0.002255101
"1978-11-02",0.011157337
"1978-11-03",0.011101133
"1978-11-06",-0.007454452
"1978-11-07",-0.010298892
"1978-11-08",-0.002250027
"1978-11-09",-0.004515298
"1978-11-10",0.0090103
"1978-11-13",0
"1978-11-14",-0.006750102
"1978-11-15",0.00586632
"1978-11-16",0.004478835
"1978-11-17",-0.001422909
"1978-11-20",-0.002172143
"1978-11-21",-0.002244975
"1978-11-22",0
"1978-11-23",-0.002250027
"1978-11-24",-0.004515298
"1978-11-27",-0.002265318
"1978-11-28",-0.004477054
"1978-11-29",-0.00228066
"1978-11-30",0.00228066
"1978-12-01",0.020159906
"1978-12-04",-0.004407235
"1978-12-05",-0.004495002
"1978-12-06",0.008902237
"1978-12-07",0.002230107
"1978-12-08",-0.002230107
"1978-12-11",0.004455252
"1978-12-12",0
"1978-12-13",0
"1978-12-14",0
"1978-12-15",-0.008862487
"1978-12-18",0
"1978-12-19",-0.002244975
"1978-12-20",0.004417118
"1978-12-21",0
"1978-12-22",0.002640936
"1978-12-25",0
"1978-12-26",0
"1978-12-27",-0.000405844
"1978-12-28",-0.011157337
"1978-12-29",0
"1979-01-01",0
"1979-01-02",0.020048081
"1979-01-03",0.015305063
"1979-01-04",-0.010955921
"1979-01-05",-0.012360765
"1979-01-08",0.013228328
"1979-01-09",0.00352922
"1979-01-10",-0.002195975
"1979-01-11",0
"1979-01-12",0.005712783
"1979-01-15",-0.003516808
"1979-01-16",0.013009924
"1979-01-17",0.019235111
"1979-01-18",-0.000837063
"1979-01-19",0.010062575
"1979-01-22",-0.000829373
"1979-01-23",0.005473885
"1979-01-24",0.009099014
"1979-01-25",0.002073581
"1979-01-26",-0.004151472
"1979-01-29",0.004151472
"1979-01-30",-0.009967279
"1979-01-31",-0.004575213
"1979-02-01",-0.004212414
"1979-02-02",-0.004166005
"1979-02-05",0.004166005
"1979-02-06",0.00758231
"1979-02-07",-0.010464618
"1979-02-08",-0.009797681
"1979-02-09",0.004266053
"1979-02-12",-0.021448718
"1979-02-13",0.007876641
"1979-02-14",-0.007876641
"1979-02-15",-0.021851512
"1979-02-16",-0.004455252
"1979-02-19",-0.004407235
"1979-02-20",0.004407235
"1979-02-21",0.006675457
"1979-02-22",-0.00444535
"1979-02-23",0
"1979-02-26",0
"1979-02-27",0.010208282
"1979-02-28",-0.010208282
"1979-03-01",-0.006637342
"1979-03-02",0.008862487
"1979-03-05",0.015372579
"1979-03-06",-0.004387138
"1979-03-07",-0.010985441
"1979-03-08",0.00040404
"1979-03-09",0.004031451
"1979-03-12",-0.013773764
"1979-03-13",-0.004019216
"1979-03-14",0.004495002
"1979-03-15",-0.002244975
"1979-03-16",-0.001840554
"1979-03-19",0.006257672
"1979-03-20",0.013336225
"1979-03-21",-0.008061309
"1979-03-22",-0.018310419
"1979-03-23",0.008618384
"1979-03-26",0.002244975
"1979-03-27",0.004407235
"1979-03-28",0.01464096
"1979-03-29",-0.004008289
"1979-03-30",0.007003998
"1979-04-02",-0.004396783
"1979-04-03",0.004396783
"1979-04-04",0.002986761
"1979-04-05",0.003572377
"1979-04-06",0.002110958
"1979-04-09",-0.004292561
"1979-04-10",-0.002186372
"1979-04-11",-0.003987511
"1979-04-12",0.003987511
"1979-04-13",0
"1979-04-16",0
"1979-04-17",0
"1979-04-18",-0.001393821
"1979-04-19",0.003580193
"1979-04-20",0.01079526
"1979-04-23",-0.012981633
"1979-04-24",0.004367975
"1979-04-25",0.002110958
"1979-04-26",-0.008670096
"1979-04-27",-0.001330318
"1979-04-30",0.001330318
"1979-05-01",0
"1979-05-02",-0.006535535
"1979-05-03",-0.006645881
"1979-05-04",-0.002225145
"1979-05-07",-0.004465199
"1979-05-08",0
"1979-05-09",-0.001357036
"1979-05-10",0
"1979-05-11",-0.005719749
"1979-05-14",-0.008572559
"1979-05-15",0.008982199
"1979-05-16",0.003066964
"1979-05-17",-0.005322065
"1979-05-18",0.008922245
"1979-05-21",-0.004417118
"1979-05-22",-0.015373304
"1979-05-23",0.001865608
"1979-05-24",0
"1979-05-25",-0.004566534
"1979-05-28",-0.001457372
"1979-05-29",-0.000833739
"1979-05-30",-0.00459803
"1979-05-31",-0.016119731
"1979-06-01",-0.014150168
"1979-06-04",0
"1979-06-05",-0.02389043
"1979-06-06",-0.014628069
"1979-06-07",-0.019868453
"1979-06-08",0.014919433
"1979-06-11",-0.007394028
"1979-06-12",0.012343048
"1979-06-13",-0.002471449
"1979-06-14",0
"1979-06-15",0.002471449
"1979-06-18",-0.00494902
"1979-06-19",-0.017440539
"1979-06-20",-0.028002605
"1979-06-21",-0.023560466
"1979-06-22",0.011053376
"1979-06-25",0.030438497
"1979-06-26",-0.010251721
"1979-06-27",-0.020664826
"1979-06-28",-0.015824259
"1979-06-29",-0.005358025
"1979-07-02",-0.021640701
"1979-07-03",0.018950884
"1979-07-04",-0.016209677
"1979-07-05",0.008178822
"1979-07-06",0.030866398
"1979-07-09",-0.012200167
"1979-07-10",-0.013332447
"1979-07-11",-0.069554216
"1979-07-12",0.010907137
"1979-07-13",0.003378821
"1979-07-16",0
"1979-07-17",0.002850112
"1979-07-18",0.068411993
"1979-07-19",-0.010606957
"1979-07-20",0.010606957
"1979-07-23",-0.018698212
"1979-07-24",0.005401437
"1979-07-25",0
"1979-07-26",0.008047842
"1979-07-27",-0.002675424
"1979-07-30",-0.00806949
"1979-07-31",-0.005333784
"1979-08-01",0.005333784
"1979-08-02",0.010744914
"1979-08-03",0
"1979-08-06",0
"1979-08-07",-0.017148877
"1979-08-08",-0.008852178
"1979-08-09",-0.000997672
"1979-08-10",0.008201181
"1979-08-13",-0.013706241
"1979-08-14",-0.005451433
"1979-08-15",0.002771364
"1979-08-16",-0.0166593
"1979-08-17",0.009336343
"1979-08-20",-0.001014285
"1979-08-21",-0.00559703
"1979-08-22",-0.014044934
"1979-08-23",-0.00570837
"1979-08-24",0.00570837
"1979-08-27",-0.002850112
"1979-08-28",-0.002858258
"1979-08-29",0.002858258
"1979-08-30",0.002850112
"1979-08-31",0.001809487
"1979-09-03",0.001032525
"1979-09-04",0.033322322
"1979-09-05",0
"1979-09-06",0.021640701
"1979-09-07",-0.010720672
"1979-09-10",-0.013668771
"1979-09-11",0.008223662
"1979-09-12",0.005445109
"1979-09-13",-0.002718848
"1979-09-14",0
"1979-09-17",-0.003719474
"1979-09-18",-0.020496807
"1979-09-19",-0.00330187
"1979-09-20",0
"1979-09-21",-0.011171395
"1979-09-24",-0.007402341
"1979-09-25",0.001726371
"1979-09-26",0
"1979-09-27",-0.009619208
"1979-09-28",-0.001743072
"1979-10-01",0.00565391
"1979-10-02",-0.002779468
"1979-10-03",0
"1979-10-04",-0.005757169
"1979-10-05",0.011913702
"1979-10-08",0.002848636
"1979-10-09",-0.000517331
"1979-10-10",-0.002850112
"1979-10-11",-0.005637727
"1979-10-12",0.002779468
"1979-10-15",0.001819837
"1979-10-16",-0.013247536
"1979-10-17",0.00864823
"1979-10-18",0.001043206
"1979-10-19",-0.003917647
"1979-10-22",-0.011581109
"1979-10-23",-0.014578036
"1979-10-24",-0.004756999
"1979-10-25",-0.007042283
"1979-10-26",-0.015062588
"1979-10-29",0.003030723
"1979-10-30",0
"1979-10-31",-0.004135085
"1979-11-01",-0.004892242
"1979-11-02",-0.002501507
"1979-11-05",-0.012790166
"1979-11-06",0.00300216
"1979-11-07",-0.021111211
"1979-11-08",-0.000669953
"1979-11-09",0
"1979-11-12",0
"1979-11-13",0.006298933
"1979-11-14",0.009374625
"1979-11-15",0
"1979-11-16",0.015338872
"1979-11-19",-0.008014207
"1979-11-20",0.001869509
"1979-11-21",0
"1979-11-22",0.017129255
"1979-11-23",0.013132884
"1979-11-26",-0.002994422
"1979-11-27",0.03807012
"1979-11-28",-0.017384069
"1979-11-29",0
"1979-11-30",-0.011819622
"1979-12-03",-0.017903873
"1979-12-04",0.017903873
"1979-12-05",0.004852197
"1979-12-06",-0.016722042
"1979-12-07",-0.012012432
"1979-12-10",0.005978404
"1979-12-11",0.020871901
"1979-12-12",-0.020871901
"1979-12-13",-0.003030723
"1979-12-14",-0.002947681
"1979-12-17",-0.015338437
"1979-12-18",0.003086567
"1979-12-19",-0.005525135
"1979-12-20",0.008602204
"1979-12-21",0.00306763
"1979-12-24",0
"1979-12-25",0
"1979-12-26",0
"1979-12-27",-0.006144699
"1979-12-28",0.029718365
"1979-12-31",0
"1980-01-01",0
"1980-01-02",-0.026641296
"1980-01-03",-0.014252468
"1980-01-04",0.005650265
"1980-01-07",0.002438568
"1980-01-08",0.001217058
"1980-01-09",0.001869509
"1980-01-10",-0.003086567
"1980-01-11",0
"1980-01-14",-0.006107606
"1980-01-15",-0.008803957
"1980-01-16",-0.006869601
"1980-01-17",-0.01904083
"1980-01-18",0
"1980-01-21",-0.038596396
"1980-01-22",0.002734594
"1980-01-23",0.013162712
"1980-01-24",0.013090231
"1980-01-25",0.006481413
"1980-01-28",0.000587142
"1980-01-29",0.005755271
"1980-01-30",-0.009577868
"1980-01-31",0.006362901
"1980-02-01",0.025339763
"1980-02-04",0.027771744
"1980-02-05",0.003048924
"1980-02-06",-0.009174801
"1980-02-07",-0.006163636
"1980-02-08",0
"1980-02-11",0.012289513
"1980-02-12",-0.01839712
"1980-02-13",0.009194173
"1980-02-14",0.024264302
"1980-02-15",0.008983319
"1980-02-18",-0.020995751
"1980-02-19",0.015015847
"1980-02-20",0.011834458
"1980-02-21",0
"1980-02-22",0.011784798
"1980-02-25",0.007603927
"1980-02-26",-0.01642948
"1980-02-27",-0.002959245
"1980-02-28",-0.008840036
"1980-02-29",-0.005997837
"1980-03-03",-0.006034028
"1980-03-04",0.003021565
"1980-03-05",-0.003021565
"1980-03-06",-0.005978404
"1980-03-07",-0.018340597
"1980-03-10",-0.012480071
"1980-03-11",-0.01254145
"1980-03-12",0.018800955
"1980-03-13",0
"1980-03-14",0
"1980-03-17",-0.012558437
"1980-03-18",-0.038451263
"1980-03-19",0.013047531
"1980-03-20",0.009577868
"1980-03-21",-0.009577868
"1980-03-24",0.006362901
"1980-03-25",-0.016132555
"1980-03-26",0.006523696
"1980-03-27",0.01602849
"1980-03-28",0.003194427
"1980-03-31",0.012581198
"1980-04-01",0.003144507
"1980-04-02",0
"1980-04-03",0
"1980-04-04",0
"1980-04-07",0
"1980-04-08",-0.009367302
"1980-04-09",-0.003174148
"1980-04-10",0
"1980-04-11",0
"1980-04-14",-0.000578202
"1980-04-15",-0.018583013
"1980-04-16",-0.001277453
"1980-04-17",0.026681185
"1980-04-18",0.009433583
"1980-04-21",0.033664422
"1980-04-22",-0.018230274
"1980-04-23",0.006144699
"1980-04-24",0.018119604
"1980-04-25",-0.024264302
"1980-04-28",0.009202947
"1980-04-29",-0.009202947
"1980-04-30",0
"1980-05-01",0
"1980-05-02",-0.003086567
"1980-05-05",-0.006107606
"1980-05-06",-0.006239975
"1980-05-07",0.003124855
"1980-05-08",0.012309293
"1980-05-09",0.01225187
"1980-05-12",0
"1980-05-13",0.002947681
"1980-05-14",0.006052288
"1980-05-15",0
"1980-05-16",-0.008999969
"1980-05-19",0.005978404
"1980-05-20",-0.012085575
"1980-05-21",-0.00306763
"1980-05-22",0.00306763
"1980-05-23",-0.007265984
"1980-05-26",0
"1980-05-27",0.004198355
"1980-05-28",0.006125878
"1980-05-29",0.024044674
"1980-05-30",0
"1980-06-02",-0.027102922
"1980-06-03",-0.037254947
"1980-06-04",0.018800955
"1980-06-05",0
"1980-06-06",0.024561164
"1980-06-09",-0.003048924
"1980-06-10",-0.015291673
"1980-06-11",0.006088727
"1980-06-12",0
"1980-06-13",0.027267717
"1980-06-16",0.017744217
"1980-06-17",0
"1980-06-18",0
"1980-06-19",-0.002950514
"1980-06-20",-0.068078687
"1980-06-23",-0.005092982
"1980-06-24",0.003174148
"1980-06-25",-0.035382894
"1980-06-26",-0.023149182
"1980-06-27",0.010029971
"1980-06-30",0.006631191
"1980-07-01",0.003199363
"1980-07-02",0.009833702
"1980-07-03",0.003256528
"1980-07-04",-0.009801573
"1980-07-07",-0.013119211
"1980-07-08",-0.013293615
"1980-07-09",0
"1980-07-10",0
"1980-07-11",0.003263644
"1980-07-14",-0.013428524
"1980-07-15",-0.006834447
"1980-07-16",0.016999328
"1980-07-17",0
"1980-07-18",-0.006765093
"1980-07-21",-0.003399787
"1980-07-22",-0.010269267
"1980-07-23",-0.006800256
"1980-07-24",-0.006952519
"1980-07-25",-0.00561829
"1980-07-28",-0.001382905
"1980-07-29",-0.00694336
"1980-07-30",0.013944555
"1980-07-31",-0.003494471
"1980-08-01",0
"1980-08-04",-0.002761846
"1980-08-05",0.009738618
"1980-08-06",0.003470217
"1980-08-07",0
"1980-08-08",0
"1980-08-11",0.069930216
"1980-08-12",0.002541794
"1980-08-13",-0.005188206
"1980-08-14",0.005773858
"1980-08-15",0
"1980-08-18",-0.009608859
"1980-08-19",-0.009801573
"1980-08-20",0.005951808
"1980-08-21",-0.000593589
"1980-08-22",-0.002080342
"1980-08-25",-0.005868036
"1980-08-26",-0.0026969
"1980-08-27",0.001998402
"1980-08-28",-0.003199363
"1980-08-29",-0.009963349
"1980-09-01",0.015256745
"1980-09-02",0.025860543
"1980-09-03",0.001164144
